youtube_link,event_name,red_team_1,red_team_2,red_team_3,blue_team_1,blue_team_2,blue_team_3,red_auto_points,blue_auto_points,red_score,blue_score
https://www.youtube.com/watch?v=_lbqwZ1u-NA,NYC Robo Replay,9997,1796,694,3419,369,6593,58,26,210,124
https://www.youtube.com/watch?v=3e1CZCclxdQ,NYC Robo Replay,271,6911,5421,334,9636,9999,23,16,153,137
https://www.youtube.com/watch?v=J6lKxYtUnIk,NYC Robo Replay,3419,369,6593,271,6911,5421,23,19,118,48
https://www.youtube.com/watch?v=RdpT0Gs_q8c,NYC Robo Replay,1796,694,9997,9971,9970,9972,35,0,35,0
https://www.youtube.com/watch?v=7bweVv30Qw4,NYC Robo Replay,334,9636,9999,9642,1601,10229,13,6,110,49
https://www.youtube.com/watch?v=1y0gugHjuAw,NYC Robo Replay,3419,9998,369,10454,10413,333,20,12,104,74
https://www.youtube.com/watch?v=E2lq26alQWs,NYC Robo Replay,271,6911,5421,2869,1880,5298,23,9,116,86
https://www.youtube.com/watch?v=Ijd9yrk_yHI,NYC Robo Replay,9971,9970,9972,9642,1601,10229,0,3,0,3
https://www.youtube.com/watch?v=RQSulhXey_M,NYC Robo Replay,10413,10454,333,1880,2869,5298,9,6,47,44
https://www.youtube.com/watch?v=jziTzRMyDv4,NYC Robo Replay,9997,1796,694,334,9636,9999,58,13,197,81
https://www.youtube.com/watch?v=Xnr7ea0JMZ0,NYC Robo Replay,3419,369,6593,271,6911,5421,30,26,134,95
https://www.youtube.com/watch?v=0YeHbg0g92s,NYC Robo Replay,334,9636,9999,10413,10454,333,9,12,116,93
https://www.youtube.com/watch?v=paKV5RumUug,FIRST Long Island Regional,870,263,1468,353,5736,564,51,30,165,145
https://www.youtube.com/watch?v=3Ci2tMu8LVk,FIRST Long Island Regional,870,263,1468,353,5736,564,20,37,99,151
https://www.youtube.com/watch?v=BzoqWc0DVtI,FIRST Long Island Regional,870,263,1468,353,5736,564,16,44,109,167
https://www.youtube.com/watch?v=XKBK94CHTgQ,FIRST Long Island Regional,6636,496,1554,870,2869,353,6,30,58,140
https://www.youtube.com/watch?v=Hny0Pfk4tXo,FIRST Long Island Regional,1546,1468,2347,514,287,564,6,9,64,78
https://www.youtube.com/watch?v=BL8_BXpKrJI,FIRST Long Island Regional,6806,5736,6636,5016,6423,3950,30,16,89,65
https://www.youtube.com/watch?v=hIYBcGr16mM,FIRST Long Island Regional,1803,545,527,810,871,4567,6,13,40,79
https://www.youtube.com/watch?v=E0dnj82ETV8,FIRST Long Island Regional,2487,2875,884,28,569,271,17,6,40,78
https://www.youtube.com/watch?v=meuTC4MK3ps,FIRST Long Island Regional,806,8267,2869,4458,263,601,16,23,81,68
https://www.youtube.com/watch?v=3JXAIw8Nxow,FIRST Long Island Regional,3137,358,1601,329,3624,10621,9,12,71,117
https://www.youtube.com/watch?v=mbkq4lqNIWE,FIRST Long Island Regional,6024,9016,9646,353,2161,496,19,23,99,107
https://www.youtube.com/watch?v=2ypMaQ75HRk,FIRST Long Island Regional,2347,564,871,870,810,3950,17,23,62,117
https://www.youtube.com/watch?v=1hYTncXqbrE,FIRST Long Island Regional,4567,271,2487,1554,1468,6423,6,26,28,174
https://www.youtube.com/watch?v=Jt2QGVqKmKY,FIRST Long Island Regional,884,533,1803,5016,2869,1546,6,16,65,82
https://www.youtube.com/watch?v=WeSJbmjGugQ,FIRST Long Island Regional,9692,533,564,884,6806,1468,31,16,97,79
https://www.youtube.com/watch?v=Qv4myF7599o,FIRST Long Island Regional,2027,601,3624,263,6636,514,12,13,52,65
https://www.youtube.com/watch?v=bEf7RpuYSI4,FIRST Long Island Regional,9016,28,2161,4458,2872,3137,20,23,110,151
https://www.youtube.com/watch?v=akEGCwslo1A,FIRST Long Island Regional,1601,2875,8267,5736,496,527,23,30,109,113
https://www.youtube.com/watch?v=jglpJxfwTFA,FIRST Long Island Regional,287,6024,6806,9646,358,806,16,9,98,25
https://www.youtube.com/watch?v=19_hPkThtS4,FIRST Long Island Regional,353,545,10621,569,329,9692,9,23,78,137
https://www.youtube.com/watch?v=bpXh0KW04Nk,FIRST Long Island Regional,271,3950,1546,4567,263,870,12,13,99,81
https://www.youtube.com/watch?v=rEey2yekad8,FIRST Long Island Regional,1554,514,2487,601,3137,810,6,9,52,61
https://www.youtube.com/watch?v=HGBMuNibv7c,FIRST Long Island Regional,28,5736,5016,2161,2347,3624,34,12,122,36
https://www.youtube.com/watch?v=sKlGqWe2mIE,FIRST Long Island Regional,2875,1803,6806,8267,2027,6024,23,9,71,114
https://www.youtube.com/watch?v=LVkhe9ndOTo,FIRST Long Island Regional,6423,496,329,287,533,9016,15,13,67,128
https://www.youtube.com/watch?v=cm59GOGdPW4,FIRST Long Island Regional,601,2872,871,5736,4567,287,30,37,105,137
https://www.youtube.com/watch?v=QhH7pnOsMBo,FIRST Long Island Regional,1468,353,9692,1601,4458,871,44,30,125,84
https://www.youtube.com/watch?v=pOG_JSkVXEc,FIRST Long Island Regional,884,806,527,358,10621,6636,6,9,22,68
https://www.youtube.com/watch?v=U-kmZHfZ-AE,FIRST Long Island Regional,9646,569,2872,564,2869,545,23,9,78,62
https://www.youtube.com/watch?v=bxFyQAWohJ4,FIRST Long Island Regional,2161,1554,3137,1803,1546,8267,9,9,64,69
https://www.youtube.com/watch?v=5TGRNpVRduU,FIRST Long Island Regional,496,2347,263,4567,329,6806,7,9,48,96
https://www.youtube.com/watch?v=k8Llvjmy-YY,FIRST Long Island Regional,9692,2487,6423,3624,3950,6024,13,16,69,60
https://www.youtube.com/watch?v=rkm_ae2iluc,FIRST Long Island Regional,5016,2027,9016,806,1601,287,30,16,113,69
https://www.youtube.com/watch?v=gGWQJ7-QY2k,FIRST Long Island Regional,2869,884,514,545,871,358,13,23,68,102
https://www.youtube.com/watch?v=Vee9vw_MsHU,FIRST Long Island Regional,564,4458,569,271,6636,601,23,9,71,41
https://www.youtube.com/watch?v=hI9HV4M0YNs,FIRST Long Island Regional,353,810,2875,533,28,2872,30,23,107,105
https://www.youtube.com/watch?v=UBZR1HAeORA,FIRST Long Island Regional,2027,1803,4458,10621,2487,2347,23,3,108,33
https://www.youtube.com/watch?v=bJt_4YYdjIw,FIRST Long Island Regional,5736,870,9646,10621,527,1468,44,16,148,92
https://www.youtube.com/watch?v=H1llM4XUwIE,FIRST Long Island Regional,2347,329,1601,9692,1546,806,15,20,61,91
https://www.youtube.com/watch?v=bjWz-zHDh6k,FIRST Long Island Regional,2869,287,263,3137,884,6423,20,6,129,68
https://www.youtube.com/watch?v=CWISlzss9Kw,FIRST Long Island Regional,1803,3624,1554,569,6806,9016,9,9,101,113
https://www.youtube.com/watch?v=s8_usNJeQ_E,FIRST Long Island Regional,358,810,4458,3950,2875,496,23,26,116,147
https://www.youtube.com/watch?v=5k_UxXLt6Bk,FIRST Long Island Regional,271,10621,2027,871,28,6024,9,9,53,76
https://www.youtube.com/watch?v=F7wFLg7-QL4,FIRST Long Island Regional,2872,8267,5016,1468,9646,2487,30,20,135,80
https://www.youtube.com/watch?v=Q7J3cARVK9k,FIRST Long Island Regional,527,353,533,601,870,545,23,23,101,93
https://www.youtube.com/watch?v=921h-wlFusk,FIRST Long Island Regional,6636,564,4567,514,2161,5736,13,30,33,132
https://www.youtube.com/watch?v=ToiGwz-OlZY,FIRST Long Island Regional,6806,2869,810,1546,4458,329,16,23,96,135
https://www.youtube.com/watch?v=_IwWr0fxq-Q,FIRST Long Island Regional,6423,514,1546,2875,5016,806,6,13,18,67
https://www.youtube.com/watch?v=zUiPyagj0jc,FIRST Long Island Regional,2875,287,6423,1601,1554,10621,16,12,107,56
https://www.youtube.com/watch?v=cGkJblvNbKM,FIRST Long Island Regional,3950,871,2027,496,3137,5016,30,9,104,104
https://www.youtube.com/watch?v=GWaUOZkku3o,FIRST Long Island Regional,545,2872,2347,527,3624,271,23,12,93,48
https://www.youtube.com/watch?v=c6XXlZIqddg,FIRST Long Island Regional,569,4567,1468,28,806,263,16,13,97,64
https://www.youtube.com/watch?v=eKDEXaETjjQ,FIRST Long Island Regional,358,564,5736,2487,353,1803,34,23,115,114
https://www.youtube.com/watch?v=RMrZTp7RM04,FIRST Long Island Regional,6024,6636,884,8267,9016,870,12,19,24,127
https://www.youtube.com/watch?v=s22fbSXtKPE,FIRST Long Island Regional,533,601,514,9692,9646,2161,9,30,53,80
https://www.youtube.com/watch?v=ctAmzo0ZkU0,FIRST Long Island Regional,3950,527,329,1554,2027,2869,29,9,144,88
https://www.youtube.com/watch?v=i5m58QAB4nU,FIRST Long Island Regional,1468,545,2875,2347,6806,3137,30,9,142,64
https://www.youtube.com/watch?v=mL7vxiSNdu0,FIRST Long Island Regional,1803,263,271,496,1601,2872,12,23,84,103
https://www.youtube.com/watch?v=-kPEcxjC3TI,FIRST Long Island Regional,527,6024,569,3137,9016,3950,9,6,38,92
https://www.youtube.com/watch?v=xcKTzFKOFxo,FIRST Long Island Regional,871,1546,287,2487,8267,6636,9,9,76,48
https://www.youtube.com/watch?v=Vyji63UAnAs,FIRST Long Island Regional,2161,10621,870,514,3624,569,16,12,71,50
https://www.youtube.com/watch?v=xri8rJsN7Wg,FIRST Long Island Regional,533,5016,4567,564,6024,353,16,17,81,84
https://www.youtube.com/watch?v=qkvO8KF9w2c,FIRST Long Island Regional,4458,806,5736,810,884,9646,44,16,146,41
https://www.youtube.com/watch?v=A8ftFBGA3Gk,FIRST Long Island Regional,601,9692,28,9016,6423,358,23,26,70,99
https://www.youtube.com/watch?v=OQSy0vrwMG8,FIRST Long Island Regional,2869,3950,6636,1468,1601,1803,23,16,97,90
https://www.youtube.com/watch?v=x8_grkbDTzs,FIRST Long Island Regional,329,287,2161,870,527,2487,13,23,119,69
https://www.youtube.com/watch?v=3l_6IdrL8Tw,FIRST Long Island Regional,10621,514,6806,2872,271,353,9,37,37,176
https://www.youtube.com/watch?v=ZK0F15qUaR0,FIRST Long Island Regional,9646,3137,2027,884,4567,4458,9,23,86,92
https://www.youtube.com/watch?v=tzc2O_YIv_Q,FIRST Long Island Regional,9016,601,496,545,28,1546,9,9,11,53
https://www.youtube.com/watch?v=I4BMFf07f_M,FIRST Long Island Regional,810,545,1601,358,2161,263,16,13,47,72
https://www.youtube.com/watch?v=mIkIgI2X1Ik,FIRST Long Island Regional,6024,5016,9692,263,5736,810,19,37,70,114
https://www.youtube.com/watch?v=1flRo7B4JlI,FIRST Long Island Regional,3624,806,871,2875,1554,564,19,23,113,116
https://www.youtube.com/watch?v=1CrTGQ0vs84,FIRST Long Island Regional,2347,358,8267,569,6423,533,12,9,53,57
https://www.youtube.com/watch?v=WIbrMKzenhs,FIRST Long Island Regional,2872,2161,3950,287,353,884,34,23,120,126
https://www.youtube.com/watch?v=jB1XSiONNjQ,FIRST Long Island Regional,6806,2487,28,514,527,1601,9,9,40,23
https://www.youtube.com/watch?v=avtDQHg6jrU,FIRST Long Island Regional,329,1468,870,5016,1803,601,23,9,179,55
https://www.youtube.com/watch?v=m5UlmpUIKuk,FIRST Long Island Regional,4567,9016,2869,271,9692,2875,23,30,117,117
https://www.youtube.com/watch?v=SApCpOGLfZ4,FIRST Long Island Regional,263,3137,3624,871,9646,533,16,16,150,96
https://www.youtube.com/watch?v=ZsEJSO8t4Hg,FIRST Long Island Regional,8267,496,545,806,10621,564,23,13,100,71
https://www.youtube.com/watch?v=MadglP6kmKU,FIRST Long Island Regional,1546,569,810,6423,2027,5736,19,30,61,147
https://www.youtube.com/watch?v=-r7m3b5DWwQ,FIRST Long Island Regional,3624,9646,28,8267,271,329,12,9,84,94
https://www.youtube.com/watch?v=QRW7GtU6Aes,FIRST Long Island Regional,6024,1554,358,6636,2347,4458,15,23,84,85
https://www.youtube.com/watch?v=006eia_m1wU,FIRST Long Island Regional,533,870,1554,2027,9692,2872,16,37,102,122
https://www.youtube.com/watch?v=REHS8GQseJM,FIRST Long Island Regional,329,527,2872,9692,2161,4458,23,30,141,103
https://www.youtube.com/watch?v=NqvhZ1lGvnY,FIRST Long Island Regional,6423,287,9016,1468,263,870,16,30,127,136
https://www.youtube.com/watch?v=dnP7PiL_aMM,FIRST Long Island Regional,329,527,2872,353,5736,564,16,37,75,158
https://www.youtube.com/watch?v=L3vQBFcAALg,FIRST Long Island Regional,6423,287,9016,353,5736,564,16,37,88,142
https://www.youtube.com/watch?v=1v_gDb8ttN4,FIRST Long Island Regional,353,5736,564,810,2875,5016,51,23,135,98
https://www.youtube.com/watch?v=-v1p2LjGvKg,FIRST Long Island Regional,6423,287,9016,9692,4458,271,19,33,135,94
https://www.youtube.com/watch?v=k8aewcs9eyM,FIRST Long Island Regional,329,527,2872,871,1554,8267,16,18,117,105
https://www.youtube.com/watch?v=-vsnXWN6BsI,FIRST Long Island Regional,870,263,1468,3950,2869,3137,37,23,182,156
https://www.youtube.com/watch?v=D_15bbDKvto,FIRST Long Island Regional,5016,2875,810,9692,4458,271,16,23,89,98
https://www.youtube.com/watch?v=zUFhASqsTFQ,FIRST Long Island Regional,8267,1554,871,3950,2869,3137,23,19,138,146
https://www.youtube.com/watch?v=XPvRhWI1YaM,FIRST Long Island Regional,353,5736,564,6423,287,9016,20,16,127,136
https://www.youtube.com/watch?v=27-OGNqaxps,FIRST Long Island Regional,329,527,2872,1468,263,870,29,44,131,183
https://www.youtube.com/watch?v=f1tu4T3ax8I,FIRST Long Island Regional,353,5736,564,3950,2869,3137,27,23,118,107
https://www.youtube.com/watch?v=9tbVeBWtfAA,New York City Regional,1796,6873,694,4027,4571,2265,51,30,245,133
https://www.youtube.com/watch?v=RiL4jdpHU-w,New York City Regional,1796,6873,694,4027,4571,2265,51,30,237,117
https://www.youtube.com/watch?v=xsJm4OA-tYA,New York City Regional,7730,4012,10471,9437,8739,4027,3,13,18,62
https://www.youtube.com/watch?v=XeQjdCpN9Jw,New York City Regional,9642,1601,10471,7272,3760,6648,9,9,63,52
https://www.youtube.com/watch?v=FsPaa_SWODA,New York City Regional,7730,2344,3004,640,6593,3204,6,6,39,53
https://www.youtube.com/watch?v=TZBNRyXKeTU,New York City Regional,2265,10452,4027,3419,9636,4571,3,23,43,127
https://www.youtube.com/watch?v=gthdfH0Qrg8,New York City Regional,3017,334,354,5421,10229,1155,23,13,99,70
https://www.youtube.com/watch?v=eFuppt5QA-Y,New York City Regional,9220,6590,9509,8739,806,10454,9,6,40,39
https://www.youtube.com/watch?v=SK247cV1vDo,New York City Regional,5123,9437,5298,3053,5806,10413,6,9,97,35
https://www.youtube.com/watch?v=1qsZKPG__n8,New York City Regional,7036,7668,395,6873,369,6969,0,13,12,86
https://www.youtube.com/watch?v=WCqbAzI4QZ8,New York City Regional,10399,335,9295,694,4299,6636,15,30,45,125
https://www.youtube.com/watch?v=AC9LRiPGBag,New York City Regional,1796,1880,3419,743,4571,333,51,6,186,79
https://www.youtube.com/watch?v=JA1RV056xcU,New York City Regional,9636,4012,4027,3017,7272,9509,20,9,102,13
https://www.youtube.com/watch?v=qxwIG8S_mR8,New York City Regional,3017,369,3204,4299,5123,1880,6,6,55,43
https://www.youtube.com/watch?v=TNlCCOu2JQM,New York City Regional,7730,9437,806,334,1601,3760,9,9,27,37
https://www.youtube.com/watch?v=6GVVnAAXC_Y,New York City Regional,10454,6873,5123,6593,10229,6648,3,9,44,88
https://www.youtube.com/watch?v=P5BwRYNhwW4,New York City Regional,3204,8739,694,9642,1155,2265,27,30,139,146
https://www.youtube.com/watch?v=zaRRGVMzpqI,New York City Regional,2344,10452,3053,354,9295,369,3,26,20,92
https://www.youtube.com/watch?v=oL7sZOu1CLM,New York City Regional,7668,4299,333,10471,640,6590,9,9,49,55
https://www.youtube.com/watch?v=kBFL6EmerOk,New York City Regional,6636,6969,1796,5806,5421,1880,37,6,154,48
https://www.youtube.com/watch?v=1pDci3LpVnU,New York City Regional,3004,743,9220,10399,5298,395,13,16,43,72
https://www.youtube.com/watch?v=L4SX5NYa7xw,New York City Regional,10413,7036,6593,335,3017,8739,13,6,82,37
https://www.youtube.com/watch?v=HA_EwMIbfTA,New York City Regional,9509,3204,3053,4027,4571,1601,9,23,59,90
https://www.youtube.com/watch?v=j6JtZRMFh-k,New York City Regional,4299,2265,9295,9437,6648,7668,15,6,107,44
https://www.youtube.com/watch?v=_LcgncqesV4,New York City Regional,10454,5421,6648,7272,6636,3004,6,6,30,30
https://www.youtube.com/watch?v=XMufetdPtkU,New York City Regional,1155,333,640,6969,806,9642,20,22,71,111
https://www.youtube.com/watch?v=fu_LGHeYPVM,New York City Regional,369,6590,5806,7272,334,4012,9,13,55,51
https://www.youtube.com/watch?v=cg-dNN0CC_o,New York City Regional,1880,10399,10229,10471,2344,5298,12,13,61,71
https://www.youtube.com/watch?v=yO5U5i0zQmA,New York City Regional,7730,3760,694,395,354,1796,27,30,159,144
https://www.youtube.com/watch?v=0E47-Cuwv-8,New York City Regional,9636,3004,7036,6636,743,5123,6,3,52,7
https://www.youtube.com/watch?v=34_zl-xjG4k,New York City Regional,9220,3419,5421,6873,335,10413,30,9,141,54
https://www.youtube.com/watch?v=xvkuhJThv9Y,New York City Regional,10452,4299,9642,10454,3053,6969,23,13,117,58
https://www.youtube.com/watch?v=Vufs1RN_O1E,New York City Regional,4027,5298,7272,2265,6648,806,20,9,92,77
https://www.youtube.com/watch?v=x-nNeehIT7Y,New York City Regional,4571,7730,10399,5806,3017,7668,9,9,96,36
https://www.youtube.com/watch?v=sgFwHsJai6g,New York City Regional,6590,9636,6593,1601,9295,1880,22,15,82,81
https://www.youtube.com/watch?v=r3i_4N_KPJE,New York City Regional,3760,10413,395,10452,333,6590,3,6,43,53
https://www.youtube.com/watch?v=yqTKYZTghV0,New York City Regional,9509,6873,743,3204,10471,10413,6,9,59,65
https://www.youtube.com/watch?v=Ku2fwQ-49_U,New York City Regional,395,694,5123,8739,4012,3419,27,20,125,91
https://www.youtube.com/watch?v=ev5vuc89jZU,New York City Regional,640,9220,334,10452,7036,354,19,9,100,73
https://www.youtube.com/watch?v=HdGsjchqjIA,New York City Regional,10229,2344,10454,335,333,9437,6,9,38,74
https://www.youtube.com/watch?v=ReMg_wvDCo4,New York City Regional,3004,1796,3760,6636,1155,369,37,19,128,91
https://www.youtube.com/watch?v=J7G6oMM3NOQ,New York City Regional,4299,10399,9636,5421,7730,6873,9,6,61,68
https://www.youtube.com/watch?v=QTbWynCXjP0,New York City Regional,743,3053,3017,6590,6648,694,6,30,41,158
https://www.youtube.com/watch?v=OFtxMxhNtZw,New York City Regional,1880,2265,7272,334,10413,9509,16,9,98,83
https://www.youtube.com/watch?v=iwfDVJrLv-c,New York City Regional,4027,395,640,335,10454,5806,23,6,87,48
https://www.youtube.com/watch?v=0PBbmCyZW0w,New York City Regional,369,9437,7036,3204,3419,1155,9,23,58,103
https://www.youtube.com/watch?v=feSFkTDWcY4,New York City Regional,1601,3419,6873,334,9642,2344,16,13,101,108
https://www.youtube.com/watch?v=gS83_zBk0wY,New York City Regional,333,6969,1601,9295,3004,4012,12,21,62,83
https://www.youtube.com/watch?v=7LaUpxLUkOk,New York City Regional,9642,8739,1796,5298,10452,10229,44,9,205,98
https://www.youtube.com/watch?v=Y7mQMmaRV1w,New York City Regional,6593,4571,6636,354,806,10471,19,6,66,36
https://www.youtube.com/watch?v=yVjT-6HR-j8,New York City Regional,2344,5123,9220,7668,3760,5421,13,6,73,15
https://www.youtube.com/watch?v=6GM14lrpJ0U,New York City Regional,7036,10399,1155,6590,4027,3053,16,9,134,40
https://www.youtube.com/watch?v=kfJXCL0B6S4,New York City Regional,369,1880,10454,2265,1601,7730,6,16,78,93
https://www.youtube.com/watch?v=XCAL3f8QFuM,New York City Regional,6648,334,8739,333,9636,3204,12,9,112,89
https://www.youtube.com/watch?v=1C2mNuKxuEM,New York City Regional,10471,395,4571,10413,640,9295,9,12,65,56
https://www.youtube.com/watch?v=0yUWAYEoP_Y,New York City Regional,9437,7272,2344,1796,3017,9220,6,37,57,169
https://www.youtube.com/watch?v=5w_3amA0264,New York City Regional,3419,6593,3760,10229,9509,4299,23,9,83,42
https://www.youtube.com/watch?v=Jab0rdDWd5g,New York City Regional,6969,640,2265,10399,6593,743,20,13,63,52
https://www.youtube.com/watch?v=UdY973RZPUk,New York City Regional,4012,6636,5421,743,9642,7668,9,19,21,65
https://www.youtube.com/watch?v=Y-YkiAwefpw,New York City Regional,6873,5806,10452,694,3004,806,9,40,68,170
https://www.youtube.com/watch?v=oXSMKEph-Io,New York City Regional,5298,6969,335,5123,354,6590,16,9,98,51
https://www.youtube.com/watch?v=J4xa929yIjo,New York City Regional,1796,10471,333,3053,2265,9636,30,9,165,74
https://www.youtube.com/watch?v=FnGaPYjyPS8,New York City Regional,6648,395,7730,9509,1155,2344,12,19,50,112
https://www.youtube.com/watch?v=jri-b_0NRRc,New York City Regional,3760,9295,3017,3419,10454,334,9,10,53,71
https://www.youtube.com/watch?v=uGuvpLJ8hMc,New York City Regional,5806,3204,6636,6593,9220,10452,6,23,52,101
https://www.youtube.com/watch?v=YGhStoaSyic,New York City Regional,10229,10413,4027,6969,7668,3004,13,12,92,46
https://www.youtube.com/watch?v=6pp-KAUCPNY,New York City Regional,8739,354,743,1601,7272,4299,20,9,81,53
https://www.youtube.com/watch?v=K1X3OEI6TLs,New York City Regional,806,1880,640,5421,694,9437,9,37,43,123
https://www.youtube.com/watch?v=cYS9XVCCjU0,New York City Regional,1155,694,4571,9636,9220,5298,30,12,158,116
https://www.youtube.com/watch?v=fOprbr1dEco,New York City Regional,4571,335,9642,5123,369,10399,26,3,55,19
https://www.youtube.com/watch?v=U2MzZojoZ28,New York City Regional,4012,5298,2265,3760,7036,6873,16,3,47,52
https://www.youtube.com/watch?v=x4iuWxFtF_k,New York City Regional,6648,3053,3419,9220,7730,6969,3,6,43,79
https://www.youtube.com/watch?v=4l4kh5_W6M8,New York City Regional,7668,3204,10229,395,7272,9636,9,12,41,75
https://www.youtube.com/watch?v=GgqSF0ucDW8,New York City Regional,806,5806,334,2344,743,4299,17,6,68,38
https://www.youtube.com/watch?v=MQm-NX2Wddc,New York City Regional,333,5421,369,694,4027,6593,6,51,48,191
https://www.youtube.com/watch?v=2_Ltbt5yI_k,New York City Regional,3004,6873,9437,4571,6590,8739,6,12,64,79
https://www.youtube.com/watch?v=C0tmM-e22YE,New York City Regional,1155,5123,335,1880,10471,10452,9,15,66,74
https://www.youtube.com/watch?v=ks7IZZzFAqw,New York City Regional,10413,10454,354,4012,1796,10399,20,40,81,157
https://www.youtube.com/watch?v=IEMIo2mFs0c,New York City Regional,640,9509,1601,5298,6636,3017,9,3,35,12
https://www.youtube.com/watch?v=Hyq8U_dvpBQ,New York City Regional,354,10229,5806,9295,9509,7036,9,6,41,36
https://www.youtube.com/watch?v=1ZLd41bJfZs,New York City Regional,9295,9642,7272,7036,4027,7730,9,20,130,83
https://www.youtube.com/watch?v=W4gyLQ8y4Os,New York City Regional,806,7668,4012,3053,1796,335,9,24,61,108
https://www.youtube.com/watch?v=wI4L9r4AtPk,New York City Regional,9642,10229,1155,2344,5298,9220,23,16,123,122
https://www.youtube.com/watch?v=yqdtfaKEbrE,New York City Regional,1796,6873,694,4027,4571,2265,51,23,237,86
https://www.youtube.com/watch?v=8A0943lRbT0,New York City Regional,9642,10229,1155,6593,1601,3419,33,23,98,129
https://www.youtube.com/watch?v=zEDrmGd8ZQs,New York City Regional,4027,4571,2265,6593,1601,3419,37,23,121,100
https://www.youtube.com/watch?v=Wgom4p2BEGo,New York City Regional,1796,6873,694,333,6590,8739,51,9,215,39
https://www.youtube.com/watch?v=W-vZt332KWM,New York City Regional,6593,7730,3419,2344,5298,9220,30,19,142,130
https://www.youtube.com/watch?v=JbdIrAGxFjM,New York City Regional,1155,10229,9642,334,10471,1880,26,16,102,66
https://www.youtube.com/watch?v=NixMks3p1lQ,New York City Regional,4027,4571,2265,354,9636,6969,27,16,119,104
https://www.youtube.com/watch?v=VxCfaMCsFKk,New York City Regional,333,6590,8739,2344,5298,9220,9,6,39,117
https://www.youtube.com/watch?v=4LkFEtqj9UE,New York City Regional,334,10471,1880,354,9636,6969,16,16,70,103
https://www.youtube.com/watch?v=n-Mpx5a3eq8,New York City Regional,1796,6873,694,6593,7730,3419,51,30,233,87
https://www.youtube.com/watch?v=pfATR-uYTjo,New York City Regional,1155,10229,9642,4027,4571,2265,26,30,108,138
https://www.youtube.com/watch?v=zqm50QBiXdE,New York City Regional,6593,7730,3419,354,9636,6969,26,9,106,87
https://www.youtube.com/watch?v=Q5C4bEAElMg,Finger Lakes Regional,3015,1518,3173,6911,340,4611,47,51,180,187
https://www.youtube.com/watch?v=0OJ5xqjFd3M,Finger Lakes Regional,3015,1518,3173,6911,340,4611,46,51,139,181
https://www.youtube.com/watch?v=9zBbf9lVSGk,Finger Lakes Regional,8140,1511,1559,8243,1518,340,3,33,53,155
https://www.youtube.com/watch?v=ivPL670vXoE,Finger Lakes Regional,3003,3171,271,6621,1518,3181,6,23,62,65
https://www.youtube.com/watch?v=TIViqZd3ZUQ,Finger Lakes Regional,4930,7903,8243,3004,1591,3173,9,40,59,109
https://www.youtube.com/watch?v=kpNGx_0CsLc,Finger Lakes Regional,9643,533,3951,2614,1559,3044,6,20,45,114
https://www.youtube.com/watch?v=HCEoHxa50_k,Finger Lakes Regional,2340,3015,1585,424,20,2010,30,15,95,121
https://www.youtube.com/watch?v=bi0X9BR5cOI,Finger Lakes Regional,2228,639,1787,695,229,8140,27,9,156,97
https://www.youtube.com/watch?v=IM74caj3O8k,Finger Lakes Regional,1308,9622,6911,10223,8393,191,9,33,61,103
https://www.youtube.com/watch?v=G-zw-sh31Fk,Finger Lakes Regional,3799,4611,564,1511,7165,5881,27,9,108,90
https://www.youtube.com/watch?v=kd5Wk9gZzsE,Finger Lakes Regional,250,2252,340,3838,1405,1507,40,26,147,93
https://www.youtube.com/watch?v=4KNXVX88HQQ,Finger Lakes Regional,378,5590,2791,6868,1126,578,13,6,84,84
https://www.youtube.com/watch?v=wq120bzwzdk,Finger Lakes Regional,2010,271,7903,3003,3951,424,12,23,36,125
https://www.youtube.com/watch?v=ND1mtl158HA,Finger Lakes Regional,3004,4930,6621,3181,20,533,10,3,41,59
https://www.youtube.com/watch?v=USxgn5rvFvU,Finger Lakes Regional,1559,3171,3173,3015,639,229,16,3,119,129
https://www.youtube.com/watch?v=QEbuxJf_Pw4,Finger Lakes Regional,1787,6621,2340,8393,2228,2614,23,37,94,148
https://www.youtube.com/watch?v=9f5Z-RG_jG4,Finger Lakes Regional,4611,3181,1511,1591,9643,9622,37,13,92,79
https://www.youtube.com/watch?v=sQqX3Mg6Mlk,Finger Lakes Regional,3838,564,20,695,1308,1518,9,23,72,129
https://www.youtube.com/watch?v=ENGvFzP-tNg,Finger Lakes Regional,1405,3004,3044,5590,6911,10223,20,16,97,46
https://www.youtube.com/watch?v=OWiqU0F96_s,Finger Lakes Regional,7165,378,2252,533,8243,2791,9,12,47,47
https://www.youtube.com/watch?v=U14CBzghDVA,Finger Lakes Regional,8140,1585,6868,578,4930,250,12,6,44,32
https://www.youtube.com/watch?v=UuftLdLOLno,Finger Lakes Regional,1507,340,191,5881,1126,3799,51,12,192,81
https://www.youtube.com/watch?v=is04WFdZ_1o,Finger Lakes Regional,2010,6621,4611,1559,229,7903,23,6,130,15
https://www.youtube.com/watch?v=Uan9HvFgoYA,Finger Lakes Regional,271,3173,639,8393,1308,9643,30,9,126,47
https://www.youtube.com/watch?v=zbw6yxri_ag,Finger Lakes Regional,250,271,695,2340,3173,9622,13,23,92,98
https://www.youtube.com/watch?v=FL14NsT7-vI,Finger Lakes Regional,3951,1511,3004,2340,2228,3838,13,26,79,95
